DelkaTrvani;ID;IDr;CisloPece;CisloPodstavce;CisloOchrannehoPoklopu;Vsazky;Sloupec1;Smena;Program;CasZahajeni;CasUkonceni;Batch01_GIN;Batch01_Lot;Batch01_WGHT;Batch01_stred;Batch01_cont;Batch01_Nazev;Batch01_CisloZakazky;Batch02_GIN;Batch02_Lot;Batch02_WGHT;Batch02_stred;Batch02_cont;Batch02_Nazev;Batch02_CisloZakazky;Batch03_GIN;Batch03_Lot;Batch03_WGHT;Batch03_stred;Batch03_cont;Batch03_Nazev;Batch03_CisloZakazky;Batch04_GIN;Batch04_Lot;Batch04_WGHT;Batch04_stred;Batch04_cont;Batch04_Nazev;Batch04_CisloZakazky;Batch05_GIN;Batch05_Lot;Batch05_WGHT;Batch05_stred;Batch05_cont;Batch05_Nazev;Batch05_CisloZakazky;Batch06_GIN;Batch06_Lot;Batch06_WGHT;Batch06_stred;Batch06_cont;Batch06_Nazev;Batch06_CisloZakazky;Batch07_GIN;Batch07_Lot;Batch07_WGHT;Batch07_stred;Batch07_cont;Batch07_Nazev;Batch07_CisloZakazky;Batch08_GIN;Batch08_Lot;Batch08_WGHT;Batch08_stred;Batch08_cont;Batch08_Nazev;Batch08_CisloZakazky;Batch09_GIN;Batch09_Lot;Batch09_WGHT;Batch09_stred;Batch09_cont;Batch09_Nazev;Batch09_CisloZakazky;Batch10_GIN;Batch10_Lot;Batch10_WGHT;Batch10_stred;Batch10_cont;Batch10_Nazev;Batch10_CisloZakazky;Batch11_GIN;Batch11_Lot;Batch11_WGHT;Batch11_stred;Batch11_cont;Batch11_Nazev;Batch11_CisloZakazky;Batch12_GIN;Batch12_Lot;Batch12_WGHT;Batch12_stred;Batch12_cont;Batch12_Nazev;Batch12_CisloZakazky;Plyn_Spotreba_Cyklus;OA_Spotreba_Cyklus;Zdroj;StatusProgramu;Reported;PosledniZmena;RadekVytvoren
120899;187;11;0;4;7.0;prp4x8;;C;13;27.09.2024 6:40;28.09.2024 16:15;XF13292211;43381.0;850.0;B410;M10924148;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M190924151;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924013;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924020;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924027;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924028;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924063;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924058;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924057;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924094;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924085;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M200924064;Predtah;516756.0;465;85;1ESAB1;0;1.0;28.09.2024 16:15;19.09.2024 23:28
128899;216;15;3;4;7.0;PRP4X3;;D;13;07.10.2024 14:24;09.10.2024 2:13;xf13292211;43381.0;850.0;b410;m051024008;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024024;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024007;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024037;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024049;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024060;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024070;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024083;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m051024107;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m061024104;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m061024095;Predtah;522494.0;xf13292211;43381.0;850.0;b410;m061024106;Predtah;522494.0;476;247;1ESAB1;0;1.0;09.10.2024 2:13;07.10.2024 7:43
116890;227;16;3;4;7.0;prp4x4;;B;13;09.10.2024 3:33;10.10.2024 12:02;XF13292211;43381.0;800.0;B410;M081024088;Predtah;522494.0;XF13292211;43381.0;500.0;B410;M081024083;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024079;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024063;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024072;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024071;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024070;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024062;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024059;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024051;Predtah;522494.0;;;;;; ;;;;;;; ;;422;209;1ESAB1;0;1.0;10.10.2024 12:02;09.10.2024 3:25
126232;115;1;0;5;4.0;PRP5X1;;A;13;03.09.2024 2:44;04.09.2024 13:47;xf13292211;40288.0;850.0;b410;m300824121;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824016;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m020924033;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m020924031;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924098;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924080;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924006;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824125;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824118;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824113;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824110;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824092;Predtah;507369.0;465;296;1ESAB2;0;1.0;;
115175;171;6;3;5;4.0;prp5x4;;C;13;17.09.2024 3:29;18.09.2024 11:28;XF13292211;38101.0;850.0;B410;M130924111;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M130924112;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M130924128;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924001;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924010;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924016;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924067;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924068;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924069;Predtah;513592.0;;;;;; ;;;;;;; ;;;;;;; ;;442;199;1ESAB1;0;1.0;18.09.2024 11:28;16.09.2024 8:29
98004;180;7;2;5;4.0;PRP5X5;;A;13;18.09.2024 16:52;19.09.2024 20:05;xf13292211;43381.0;840.0;b410;m160924116;Predtah;513593.0;xf13292211;43381.0;580.0;b410;m170924005;Predtah;513593.0;xf13292211;43381.0;850.0;b410;m160924105;Predtah;513593.0;xf13292211;43381.0;850.0;b410;m160924061;Predtah;513593.0;xf13292211;43381.0;800.0;b410;m160924115;Predtah;513593.0;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;342;138;1ESAB1;0;1.0;19.09.2024 20:05;18.09.2024 15:02
119464;191;9;1;5;4.0;PRP5X6;;D;13;30.09.2024 6:48;01.10.2024 15:59;xf13292211;43381.0;850.0;b410;m220924038;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924028;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924027;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924016;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924015;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924010;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924001;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924138;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924124;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924110;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924101;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924084;Predtah;516756.0;439;221;1ESAB1;0;1.0;01.10.2024 15:59;27.09.2024 18:36
116434;206;10;2;5;4.0;prp5x1;;B;13;01.10.2024 17:07;03.10.2024 1:28;XF13292211;43381.0;850.0;B410;M011024078;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024076;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024077;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024075;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024066;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024062;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M011024065;Predtah;516756.0;;;;;;Dratovny;;;;;;;Dratovny;;;;;;;Dratovny;;;;;;;Dratovny;;;;;;;Dratovny;;455;203;1ESAB1;0;1.0;03.10.2024 1:28;02.10.2024 18:14
124664;173;4;1;6;3.0;prp6x6;;C;13;17.09.2024 14:17;19.09.2024 0:55;XF13292211;38101.0;850.0;B410;M140924093;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M150924029;Predtah;513592.0;XF13292211;38101.0;720.0;B410;M150924030;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924049;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924046;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924044;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924041;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924038;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924035;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924033;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924029;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M140924031;Predtah;513592.0;443;225;1ESAB1;0;1.0;19.09.2024 0:55;17.09.2024 14:08
123238;192;7;3;6;3.0;PRP6X8;;D;13;30.09.2024 6:56;01.10.2024 17:10;xf13292211;43381.0;850.0;b410;m210924062;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924048;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924063;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m230924001;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924118;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924098;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924088;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924089;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924071;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924064;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924053;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m220924039;Predtah;516756.0;457;227;1ESAB1;0;1.0;01.10.2024 17:10;27.09.2024 18:42
141988;201;8;4;6;3.0;PRP6X1;;A;13;01.10.2024 17:10;03.10.2024 8:37;xf13292211;43381.0;850.0;b410;m300924033;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924053;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924052;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924106;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924075;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924125;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924113;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924134;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024009;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m300924150;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024025;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024016;Predtah;516756.0;428;223;1ESAB1;0;1.0;03.10.2024 8:37;01.10.2024 17:10
123230;219;12;2;6;3.0;prp6x2;;B;13;07.10.2024 23:44;09.10.2024 9:57;XF13292211;43381.0;850.0;B410;M061024005;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024033;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024006;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024038;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024053;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024042;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024033;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024030;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024011;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024123;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024122;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024121;Predtah;522494.0;450;78;1ESAB2;0;1.0;09.10.2024 9:57;07.10.2024 15:55
128038;123;4;1;7;5.0;PRP7X2;;C;13;03.09.2024 21:29;05.09.2024 9:03;xf13292211;40288.0;850.0;b410;m020924058;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m310824090;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924046;Predtah;507369.0;xf13292211;40288.0;660.0;b410;m020924066;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924024;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924013;Predtah;507369.0;xf13292211;40288.0;650.0;b410;m020924063;Predtah;507369.0;xf13292211;40292.0;850.0;b410;m030924016;Predtah;507370.0;xf13292211;40292.0;850.0;b410;m030924025;Predtah;507370.0;xf13292211;40292.0;850.0;b410;m020924149;Predtah;507370.0;xf13292211;40292.0;850.0;b410;m030924001;Predtah;507370.0;xf13292211;40292.0;850.0;b410;m020924117;Predtah;507370.0;432;241;1ESAB2;0;1.0;;
133202;162;8;2;7;5.0;prp7x5;;B;13;16.09.2024 6:34;17.09.2024 19:34;XF13292211;38101.0;850.0;B410;M120924041;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M120924025;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M120924017;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924142;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M120924001;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924153;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924129;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924107;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924120;Predtah;513592.0;XF13292211;38101.0;850.0;B410;M110924047;Predtah;513592.0;XF13222211;76692.0;540.0;B410;M130924061;Predtah;513614.0;XF13222211;76692.0;480.0;B410;M130924066;Predtah;513614.0;433;263;1ESAB1;0;1.0;17.09.2024 19:34;13.09.2024 3:45
118685;175;9;2;7;5.0;prp7x6;;B;13;17.09.2024 21:56;19.09.2024 6:54;XF13292211;43381.0;836.0;B410;M160924059;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924060;Predtah;513593.0;XF13292211;43381.0;860.0;B410;M160924049;Predtah;513593.0;XF13292211;43381.0;860.0;B410;M160924044;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924067;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924066;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924086;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924084;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924087;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924085;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924097;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M160924096;Predtah;513593.0;467;90;1ESAB1;0;1.0;19.09.2024 6:54;17.09.2024 21:56
133436;195;11;4;7;5.0;PRP7X8;;A;13;30.09.2024 7:11;01.10.2024 20:15;xf13292211;43381.0;850.0;b410;m270924008;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924047;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924033;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924032;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924021;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m210924018;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m200924142;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m200924126;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m200924114;Predtah;516756.0;xf13292511;40294.0;700.0;b410;m290924050;Predtah;521578.0;xf13292511;40294.0;700.0;b410;m290924054;Predtah;521578.0;xf13292511;40294.0;640.0;b410;m290924055;Predtah;521578.0;254;54;1ESAB2;0;1.0;02.10.2024 8:15;29.09.2024 2:52
128522;204;12;3;7;5.0;prp7x1;;D;13;01.10.2024 22:00;03.10.2024 9:42;xf13292211;43381.0;850.0;b410;m011024037;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024038;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024053;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024054;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024061;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024084;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024085;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024083;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024100;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024101;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024086;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m011024087;Predtah;516756.0;436;222;1ESAB1;0;1.0;03.10.2024 9:42;02.10.2024 8:16
124694;224;14;1;7;5.0;prp7x3;;D;13;08.10.2024 15:27;10.10.2024 2:05;XF13292211;43381.0;850.0;B410;M071024080;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024075;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M071024062;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024158;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024157;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024090;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024121;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024102;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024123;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024122;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024038;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M081024047;Predtah;522494.0;395;223;1ESAB1;0;1.0;10.10.2024 2:05;08.10.2024 14:45
136226;120;2;1;8;11.0;PRP8X1;;C;13;03.09.2024 2:09;04.09.2024 15:59;xf13292211;40288.0;850.0;b410;m010924045;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924059;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924074;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924116;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924110;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924113;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924140;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924143;Predtah;507369.0;xf13292211;40288.0;850.0;b410;m010924144;Predtah;507369.0;;;0.0;;; ;;;;0.0;;; ;;;;0.0;;; ;;371;217;1ESAB2;0;1.0;;
133177;155;5;4;8;11.0;prp8x4;;B;13;11.09.2024 22:47;13.09.2024 11:47;XF13292211;737181.0;850.0;B410;M100924143;Predtah;510702.0;XF13292211;737181.0;560.0;B410;M100924146;Predtah;510702.0;XF13292211;737181.0;550.0;B410;M100924145;Predtah;510702.0;XF13292211;40294.0;860.0;B410;M100924144;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924111;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924142;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924108;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924098;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924086;Predtah;510702.0;XF13292211;40294.0;875.0;B410;M100924079;Predtah;;;;;;; ;;;;;;; ;;423;263;1ESAB1;0;1.0;13.09.2024 11:47;
148302;164;6;3;8;11.0;prp8x5;;B;13;16.09.2024 6:52;18.09.2024 0:04;XF13292211;43381.0;870.0;B410;M160924018;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924134;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924120;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924108;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924109;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924085;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924041;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924055;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924044;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924078;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924071;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924062;Predtah;513593.0;236;58;1ESAB1;0;1.0;18.09.2024 14:04;13.09.2024 13:51
117460;179;7;3;8;11.0;prp8x6;;B;13;18.09.2024 3:04;19.09.2024 11:42;XF13292211;43381.0;870.0;B410;M160924018;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924134;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924120;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924108;Predtah;513593.0;XF13292211;43381.0;850.0;B410;M150924109;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924085;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924041;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924055;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924044;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924078;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924071;Predtah;513593.0;XF13292211;43381.0;870.0;B410;M150924062;Predtah;513593.0;440;118;1ESAB2;0;1.0;19.09.2024 11:42;18.09.2024 14:05
130861;185;8;0;8;11.0;PRP8X7;;A;13;27.09.2024 7:30;28.09.2024 19:51;xf13292211;43381.0;850.0;b410;m190924053;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924052;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924065;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924071;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924088;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924099;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924105;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924112;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m190924123;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M190924137;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M190924130;Predtah;516756.0;XF13292211;43381.0;850.0;B410;M190924120;Predtah;516756.0;461;312;1ESAB1;0;1.0;28.09.2024 19:51;19.09.2024 14:53
130309;194;9;4;8;11.0;PRP8X1;;A;13;01.10.2024 3:58;02.10.2024 16:10;xf13292211;43381.0;850.0;b410;m280924084;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924079;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924071;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924067;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924054;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924048;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m280924042;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m270924042;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m270924038;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m270924027;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m270924023;Predtah;516756.0;xf13292211;43381.0;850.0;b410;m200924107;Predtah;516756.0;410;254;1ESAB1;0;1.0;02.10.2024 16:10;28.09.2024 22:20
168098;221;11;1;8;11.0;prp8x2;;B;13;07.10.2024 9:48;09.10.2024 8:29;XF13292211;43381.0;850.0;B410;M061024094;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024093;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024105;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024084;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024071;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024059;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024078;Predtah;522494.0;XF13292211;43381.0;600.0;B410;M061024019;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024056;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024136;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M061024046;Predtah;522494.0;XF13292211;43381.0;850.0;B410;M051024135;Predtah;522494.0;410;78;1ESAB1;0;1.0;09.10.2024 8:29;07.10.2024 21:52
150771;183;10;0;1;1.0;PRP1X7;;A;14;27.09.2024 9:00;29.09.2024 2:53;xf13312211;59540.0;780.0;b410;m180924121;Predtah;516757.0;xf13312211;59540.0;780.0;b410;m180924132;Predtah;516757.0;xf13312211;59540.0;780.0;b410;m190924006;Predtah;516757.0;xf13312211;59540.0;700.0;b410;m190924024;Predtah;516757.0;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;;;;;; ;;355;238;1ESAB2;0;1.0;29.09.2024 2:53;19.09.2024 11:41
180523;110;2;4;4;7.0;PRP4X1;;A;14;02.09.2024 6:24;04.09.2024 8:33;xf13312211;57927.0;800.0;b410;m280824115;Predtah;507371.0;xf13312211;57927.0;800.0;b410;m280824122;Predtah;507371.0;xf13312211;57927.0;800.0;b410;m280824127;Predtah;507371.0;xf13312211;57927.0;790.0;b410;m290824006;Predtah;507371.0;xf13312211;57927.0;800.0;b410;m280824136;Predtah;507371.0;xf13312211;59540.0;800.0;b410;m290824007;Predtah;507372.0;xf13312211;59540.0;800.0;b410;m290824026;Predtah;507372.0;xf13312211;59540.0;800.0;b410;m290824039;Predtah;507372.0;xf13312211;59540.0;800.0;b410;m290824060;Predtah;507372.0;xf13312211;59540.0;792.0;b410;m290824078;Predtah;507372.0;xf13962211;76963.0;641.0;b410;m290824094;Predtah;507373.0;xf13962211;76963.0;506.0;b410;m290824086;Predtah;507373.0;483;344;1ESAB2;0;1.0;;
189376;141;4;1;8;11.0;prp8x3;;B;14;09.09.2024 13:45;11.09.2024 18:21;XF13962211;76892.0;730.0;B410;M090924027;Predtah;511445.0;XF13962211;76892.0;750.0;B410;M090924012;Predtah;511445.0;XF13962211;76892.0;750.0;B410;M090924005;Predtah;511445.0;XF13962211;76892.0;750.0;B410;M080924099;Predtah;511445.0;XF13312211;59540.0;510.0;B410;M080924098;Predtah;510703.0;XF13312211;59540.0;500.0;B410;M080924087;Predtah;510703.0;XF13312211;59540.0;790.0;B410;M080924086;Predtah;510703.0;XF13312211;59540.0;850.0;B410;M080924076;Predtah;510703.0;XF13312211;59540.0;850.0;B410;M080924066;Predtah;510703.0;XF13312211;59540.0;850.0;B410;M080924064;Predtah;510703.0;XF13312211;59540.0;850.0;B410;M080924053;Predtah;510703.0;XF13312211;59540.0;850.0;B410;M080924046;Predtah;510703.0;454;366;1ESAB1;0;1.0;11.09.2024 18:21;
